Unnamed: 0,L4_tcp,L4_udp,L7_http,L7_https,port_class_src,port_class_dst,pck_size,ip_dst_new,ethernet_frame_size ,ttl,total_length,protocol ,source_port,dest_port,DNS_count,NTP_count,ARP_count,cnt,L3_ip_dst_count,most_freq_d_ip,most_freq_prot,most_freq_sport,most_freq_dport,sum_et,min_et,max_et,med_et,average_et,skew_et,kurt_et,var,q3,q1,iqr,sum_e,min_e,max_e,med,average,skew_e,kurt_e,var_e,q3_e,q1_e,iqr_e,epoch_timestamp,inter_arrival_time,time_since_previously_displayed_frame
0,1,0,0,1,1,3,383,3232270669,417,229,403,6,443,65130,0,0,0,0,6,3232270669,6,443,443,2967,54,446,85.0,164.83333333333334,1.0103568519491857,-0.8887375429510436,24520.249999999996,283.5,54.0,229.5,1418,20,412,51.0,118.16666666666669,1.1873024572724946,-0.4589930604807337,21743.138888888887,118.5,20.0,98.5,1633349727.456258,0.0,0.0
1,1,0,0,1,1,3,410,3232270669,444,229,430,6,443,65130,0,0,0,0,6,3232270669,6,443,443,3411,54,446,85.0,179.52631578947367,0.8111576616639726,-1.2669917411494631,27115.61772853185,383.0,54.0,329.0,1828,20,412,51.0,140.6153846153846,0.8660351292443373,-1.1538094487568435,26117.92899408284,315.0,20.0,295.0,1633349727.459681,0.0034229755401611,0.0034229755401611
2,1,0,0,1,3,1,53,583304131,87,255,73,6,65130,443,0,0,0,0,6,3232270669,6,443,443,3498,54,446,86.0,174.9,0.8893707177014023,-1.1298533977523224,26166.49,366.0,54.0,312.0,1881,20,412,52.0,134.35714285714286,0.9781959159228644,-0.9397316197010896,24761.51530612245,249.5,20.0,229.5,1633349727.461646,0.001965045928955,0.0053880214691161
3,1,0,0,1,1,3,20,3232270669,54,229,40,6,443,65130,0,0,0,0,6,3232270669,6,443,443,54,54,54,54.0,54.0,0.0,-3.0,0.0,54.0,54.0,0.0,1901,20,412,51.0,126.73333333333332,1.082358511327343,-0.721442500517731,23924.46222222222,184.0,20.0,164.0,1633349727.490533,0.0288870334625244,0.0342750549316405
4,1,0,0,1,3,1,315,583304131,349,255,335,6,65130,443,0,0,0,0,6,3232270669,6,443,443,403,54,349,201.5,201.5,0.0,-2.0,21756.25,275.25,127.75,147.5,2216,20,412,52.0,138.5,0.8616020174725282,-1.126267675668833,24506.0,315.0,20.0,295.0,1633349727.495805,0.0052719116210937,0.0395469665527342
5,1,0,0,1,1,3,20,3232270669,54,229,40,6,443,65130,0,0,0,0,6,3232270669,6,443,443,457,54,349,54.0,152.33333333333334,0.7071067811865474,-1.5,19338.888888888887,201.5,54.0,147.5,2236,20,412,51.0,131.52941176470588,0.9539711446128428,-0.956438263452874,23841.89619377163,315.0,20.0,295.0,1633349727.524811,0.029006004333496,0.0685529708862302
6,1,0,0,1,1,3,53,3232270669,87,229,73,6,443,65130,0,0,0,0,6,3232270669,6,443,443,544,54,349,70.5,136.0,1.1148565356993798,-0.7003839343819083,15304.5,152.5,54.0,98.5,2289,20,412,52.0,127.16666666666669,1.0396747137057931,-0.7780008220076984,22840.916666666664,249.5,20.0,229.5,1633349727.529201,0.004390001296997,0.0729429721832272
7,1,0,0,1,1,3,412,3232270669,446,229,432,6,443,65130,0,0,0,0,6,3232270669,6,443,443,990,54,446,87.0,198.0,0.494814546148066,-1.6066850196904263,27619.6,349.0,54.0,295.0,2701,20,412,53.0,142.1578947368421,0.8400561711271665,-1.1769424763845469,25684.02770083103,315.0,20.0,295.0,1633349727.577319,0.0481178760528564,0.1210608482360836
8,1,0,0,1,3,1,20,583304131,54,255,40,6,65130,443,0,0,0,0,6,3232270669,6,443,443,1044,54,446,70.5,174.0,0.7854966128455438,-1.2377273282101464,25896.33333333333,283.5,54.0,229.5,2721,20,412,52.0,136.05,0.9184285169350036,-1.0374596136580714,25108.647499999995,315.0,20.0,295.0,1633349727.586628,0.0093090534210205,0.1303699016571041
9,1,0,0,1,3,1,53,583304131,87,255,73,6,65130,443,0,0,0,0,6,3232270669,6,443,443,1131,54,446,87.0,161.57142857142858,1.0169282534373634,-0.7978800425344827,23123.673469387755,218.0,54.0,164.0,53,53,53,53.0,53.0,0.0,-3.0,0.0,53.0,53.0,0.0,1633349727.588928,0.0023000240325927,0.1326699256896968
10,1,0,0,1,1,3,20,3232270669,54,229,40,6,443,65130,0,0,0,0,6,3232270669,6,443,443,1185,54,446,70.5,148.125,1.2190983899963876,-0.3380099701779855,21498.859375,152.5,54.0,98.5,73,20,53,36.5,36.5,0.0,-2.0,272.25,44.75,28.25,16.5,1633349727.674554,0.0856261253356933,0.2182960510253901
