Unnamed: 0,L4_tcp,L4_udp,L7_http,L7_https,port_class_src,port_class_dst,pck_size,ip_dst_new,ethernet_frame_size ,ttl,total_length,protocol ,source_port,dest_port,DNS_count,NTP_count,ARP_count,cnt,L3_ip_dst_count,most_freq_d_ip,most_freq_prot,most_freq_sport,most_freq_dport,sum_et,min_et,max_et,med_et,average_et,skew_et,kurt_et,var,q3,q1,iqr,sum_e,min_e,max_e,med,average,skew_e,kurt_e,var_e,q3_e,q1_e,iqr_e,epoch_timestamp,inter_arrival_time,time_since_previously_displayed_frame
0,1,0,0,1,1,3,32,3232270833,66,223,52,6,443,56445,0,0,0,0,28,3232270833,6,443,443,1384,66,713,66.0,173.0,1.9834475053755547,2.3028375588499044,44957.75,133.75,66.0,67.75,1112,32,679,32.0,139.0,1.9834475053755547,2.3028375588499044,44957.75,99.75,32.0,67.75,1634042055.717233,0.0,0.0
1,1,0,0,1,1,2,683,3232270833,717,223,703,6,443,45697,0,0,0,0,28,3232270833,6,443,443,2101,66,717,66.0,233.44444444444449,1.2047626474838578,-0.4042812963763476,69190.69135802469,244.0,66.0,178.0,1795,32,683,32.0,199.44444444444449,1.2047626474838578,-0.4042812963763476,69190.69135802469,210.0,32.0,178.0,1634042055.745958,0.0287251472473144,0.0287251472473144
2,1,0,0,1,1,2,66,3232270833,100,223,86,6,443,45697,0,0,0,0,28,3232270833,6,443,443,2201,66,717,81.5,220.1,1.3662650366734777,0.0208110375234262,63874.28999999999,208.0,66.0,142.0,1861,32,683,47.5,186.1,1.3662650366734777,0.0208110375234262,63874.28999999999,174.0,32.0,142.0,1634042055.745987,2.8848648071289062e-05,0.02875399589538569
3,1,0,0,1,2,1,32,1059249567,66,64,52,6,45697,443,0,0,0,0,28,3232270833,6,443,443,2267,66,717,66.0,206.0909090909091,1.5123589429914652,0.4496664337051257,60030.0826446281,172.0,66.0,106.0,1893,32,683,32.0,172.0909090909091,1.5123589429914652,0.4496664337051257,60030.0826446281,138.0,32.0,106.0,1634042055.75236,0.0063731670379638,0.03512716293334949
4,1,0,0,1,3,1,1480,873507843,1514,64,1500,6,56445,443,0,0,0,0,29,3232270833,6,443,443,3781,66,1514,81.5,315.0833333333333,1.8097216030383372,2.183008630511674,185700.40972222225,361.25,66.0,295.25,3373,32,1480,47.5,281.0833333333333,1.8097216030383372,2.183008630511674,185700.40972222225,327.25,32.0,295.25,1634042056.375452,0.6230919361114502,0.6582190990447997
5,1,0,0,1,3,1,1480,873507843,1514,64,1500,6,56445,443,0,0,0,0,29,3232270833,6,443,443,5295,66,1514,97.0,407.3076923076923,1.3270817479727837,0.207254489278768,273479.7514792899,713.0,66.0,647.0,4853,32,1480,63.0,373.3076923076923,1.3270817479727837,0.207254489278768,273479.7514792899,679.0,32.0,647.0,1634042056.377329,0.0018770694732666,0.6600961685180663
6,1,0,0,1,3,1,1480,873507843,1514,64,1500,6,56445,443,0,0,0,0,29,3232270833,6,443,443,6809,66,1514,98.5,486.3571428571428,0.9949637410524428,-0.719256289712674,335180.0867346939,716.0,66.0,650.0,6333,32,1480,64.5,452.3571428571428,0.9949637410524428,-0.719256289712674,335180.0867346939,682.0,32.0,650.0,1634042056.380691,0.0033619403839111,0.6634581089019774
7,1,0,0,1,3,1,1480,873507843,1514,64,1500,6,56445,443,0,0,0,0,29,3232270833,6,443,443,8323,66,1514,100.0,554.8666666666667,0.748933176139012,-1.220350871160584,378544.5155555555,1115.5,66.0,1049.5,7813,32,1480,66.0,520.8666666666667,0.748933176139012,-1.220350871160584,378544.5155555555,1081.5,32.0,1049.5,1634042056.381688,0.0009970664978027,0.6644551753997802
8,1,0,0,1,3,1,1480,873507843,1514,64,1500,6,56445,443,0,0,0,0,29,3232270833,6,443,443,9837,66,1514,172.0,614.8125,0.5545605588794889,-1.5135984368873174,408788.02734375,1514.0,66.0,1448.0,9293,32,1480,138.0,580.8125,0.5545605588794889,-1.5135984368873174,408788.02734375,1480.0,32.0,1448.0,1634042056.383707,0.002018928527832,0.6664741039276122
9,1,0,0,1,3,1,1480,873507843,1514,64,1500,6,56445,443,0,0,0,0,29,3232270833,6,443,443,11351,66,1514,244.0,667.7058823529412,0.3939171606294828,-1.690574068135556,429505.0311418685,1514.0,66.0,1448.0,10773,32,1480,210.0,633.7058823529412,0.3939171606294828,-1.690574068135556,429505.0311418685,1480.0,32.0,1448.0,1634042056.384688,0.0009808540344238,0.667454957962036
